transaction_id,sender_account,receiver_account,amount,transaction_type,transaction_channel,transaction_location,transaction_hour,transaction_frequency,average_transaction_amount,account_age_days,previous_transaction_count,previous_suspicious_count,receiver_count,international_transaction,cash_transaction,balance_before,balance_after,label
TXN100911,AC10000149,AC10000177,6201.55,Online Payment,Online,Hyderabad,3,2,30007.97,444,41,0,2,0,0,291095.82,284894.27,0
TXN100912,AC10000080,AC10000387,30178.17,Transfer,Branch,Nagpur,0,5,15944.47,468,39,1,7,0,0,330805.47,300627.3,0
TXN100913,AC10000374,AC10000458,4651.84,Cash Withdrawal,Online,Ahmedabad,14,10,12851.52,2931,37,0,5,0,1,269741.78,265089.94,0
TXN100914,AC10000213,AC10000389,6048.22,Transfer,Online,Jaipur,16,6,26596.52,1124,46,1,2,1,0,11384.6,5336.38,0
TXN100915,AC10000203,AC10000494,42558.78,Transfer,ATM,Jaipur,5,4,9268.72,3486,39,1,12,0,0,206385.69,163826.91,0
TXN100916,AC10000252,AC10000218,2602.95,Cash Deposit,Mobile Banking,Kolkata,4,3,25664.39,3453,43,0,13,0,1,284223.89,281620.94,0
TXN100917,AC10000229,AC10000189,2136.9,Transfer,Branch,Nagpur,0,5,37065.76,339,52,2,6,0,0,466001.87,463864.97,0
TXN100918,AC10000164,AC10000469,6382.35,Cash Withdrawal,Online,Mumbai,21,5,10863.43,2239,31,1,8,0,1,467724.69,461342.34,0
TXN100919,AC10000227,AC10000493,12004.54,Transfer,Online,Ahmedabad,15,2,4382.77,1284,28,0,6,0,0,69552.18,57547.64,0
TXN100920,AC10000147,AC10000346,7431.87,Online Payment,Online,Kolkata,13,5,13191.59,1809,32,0,7,0,0,294382.25,286950.38,0
TXN100921,AC10000020,AC10000230,53920.03,Transfer,ATM,Pune,23,3,34941.98,3429,41,0,9,0,0,200002.55,146082.52,0
TXN100922,AC10000441,AC10000255,7743.4,Cash Deposit,ATM,Chennai,4,6,16539.0,440,29,1,13,0,1,394905.12,387161.72,0
TXN100923,AC10000402,AC10000236,3540.67,Online Payment,Online,Nagpur,2,5,4906.62,328,36,0,3,0,0,469894.65,466353.98,0
TXN100924,AC10000047,AC10000026,6346.06,Transfer,ATM,Delhi,2,4,27401.06,1140,37,1,9,0,0,284894.68,278548.62,0
TXN100925,AC10000233,AC10000072,1801.63,Cash Deposit,ATM,Pune,11,2,20124.03,2477,22,1,10,0,1,338009.3,336207.67,0
TXN100926,AC10000305,AC10000261,8756.79,Transfer,ATM,Ahmedabad,17,2,22980.72,3482,41,4,4,0,0,489081.88,480325.09,0
TXN100927,AC10000014,AC10000254,9326.32,Cash Deposit,Online,Pune,8,6,25061.16,540,44,0,11,0,1,307868.59,298542.27,0
TXN100928,AC10000143,AC10000271,19664.37,Transfer,ATM,Nagpur,22,2,8433.89,2795,40,0,7,0,0,382146.27,362481.9,0
TXN100929,AC10000415,AC10000123,5450.31,Transfer,Online,Pune,16,6,23878.24,1936,46,0,3,0,0,231027.14,225576.83,0
TXN100930,AC10000001,AC10000144,3190.41,Cash Deposit,Mobile Banking,Pune,16,4,7887.73,1561,33,0,5,0,1,321867.76,318677.35,0
TXN100931,AC10000373,AC10000257,12882.64,Transfer,Mobile Banking,Nagpur,19,4,5566.93,566,31,1,5,0,0,432275.48,419392.84,0
TXN100932,AC10000054,AC10000144,8824.94,Cash Deposit,Online,Jaipur,17,6,7001.44,2658,40,0,8,0,1,431283.97,422459.03,0
TXN100933,AC10000374,AC10000421,18204.32,Transfer,Online,Delhi,2,5,18825.54,2592,49,0,11,0,0,292005.69,273801.37,0
TXN100934,AC10000259,AC10000259,2168.92,Transfer,Online,Kolkata,17,4,9197.76,737,37,0,5,0,0,494598.68,492429.76,0
TXN100935,AC10000144,AC10000436,1607.92,Cash Deposit,ATM,Bengaluru,14,3,31313.02,3304,43,0,7,1,1,221693.67,220085.75,0
TXN100936,AC10000471,AC10000047,3289.1,Cash Deposit,Mobile Banking,Pune,0,3,24761.95,2520,45,0,4,0,1,154659.9,151370.8,0
TXN100937,AC10000441,AC10000351,4094.4,Transfer,Online,Mumbai,2,3,18596.58,2266,43,1,6,0,0,229093.69,224999.29,0
TXN100938,AC10000459,AC10000013,13557.26,Transfer,Mobile Banking,Bengaluru,6,6,29427.89,3443,39,1,14,0,0,253710.59,240153.33,0
TXN100939,AC10000012,AC10000376,2742.96,Transfer,ATM,Delhi,9,4,5590.79,2906,49,0,10,0,0,459034.22,456291.26,0
TXN100940,AC10000330,AC10000208,14047.74,Transfer,Mobile Banking,Nagpur,8,1,22346.23,1449,38,0,11,0,0,34925.61,20877.87,0
TXN100941,AC10000224,AC10000311,2028.75,Transfer,Branch,Kolkata,8,2,17429.18,2652,42,0,14,0,0,257659.67,255630.92,0
TXN100942,AC10000272,AC10000235,9157.98,Transfer,Branch,Chennai,7,3,5244.52,2997,48,0,4,0,0,78802.0,69644.02,0
TXN100943,AC10000456,AC10000149,52646.19,Cash Deposit,ATM,Mumbai,5,5,7514.63,565,35,0,5,0,1,66514.55,13868.36,0
TXN100944,AC10000358,AC10000322,37945.1,Cash Deposit,Mobile Banking,Ahmedabad,0,2,10823.58,3114,50,0,12,0,1,446981.22,409036.12,1
TXN100945,AC10000460,AC10000438,42402.08,Transfer,Online,Jaipur,15,1,10624.02,2855,36,0,7,0,0,244546.67,202144.59,0
TXN100946,AC10000408,AC10000155,5346.19,Transfer,Mobile Banking,Mumbai,23,5,11683.7,2782,45,0,11,0,0,35821.81,30475.62,0
TXN100947,AC10000156,AC10000166,44511.04,Transfer,Branch,Hyderabad,23,5,8022.78,1424,28,1,6,0,0,232625.88,188114.84,0
TXN100948,AC10000373,AC10000090,15485.48,Cash Deposit,ATM,Kolkata,9,3,31385.53,2850,44,0,14,0,1,335511.53,320026.05,0
TXN100949,AC10000008,AC10000186,12405.87,Online Payment,Mobile Banking,Delhi,10,3,5379.27,2186,33,0,11,0,0,63424.5,51018.63,0
TXN100950,AC10000122,AC10000318,3713.05,Cash Withdrawal,Mobile Banking,Chennai,11,2,5483.07,3612,44,0,11,0,1,200271.83,196558.78,0
TXN100951,AC10000348,AC10000358,3367.41,Cash Withdrawal,Mobile Banking,Ahmedabad,21,3,6503.07,844,52,1,4,0,1,496038.64,492671.23,0
TXN100952,AC10000164,AC10000174,3003.42,Online Payment,Online,Ahmedabad,2,7,7939.87,2440,37,0,10,0,0,415412.37,412408.95,0
TXN100953,AC10000090,AC10000217,5684.58,Transfer,Mobile Banking,Nagpur,5,2,7547.3,530,31,0,13,0,0,228784.43,223099.85,0
TXN100954,AC10000136,AC10000395,8913.5,Transfer,Branch,Nagpur,7,3,35755.79,165,48,0,11,0,0,353767.03,344853.53,0
TXN100955,AC10000186,AC10000456,14524.05,Cash Deposit,Branch,Ahmedabad,22,4,7821.31,1104,42,1,11,0,1,170204.45,155680.4,0
TXN100956,AC10000316,AC10000264,19055.52,Transfer,Mobile Banking,Chennai,12,3,11088.21,2795,41,1,6,0,0,435075.74,416020.22,0
TXN100957,AC10000178,AC10000097,2080.08,Cash Deposit,Online,Chennai,23,5,5282.61,393,33,1,5,0,1,453937.28,451857.2,0
TXN100958,AC10000028,AC10000117,4777.37,Cash Withdrawal,Online,Bengaluru,18,7,8845.69,2626,37,0,12,0,1,285242.17,280464.8,0
TXN100959,AC10000220,AC10000199,24509.18,Cash Withdrawal,ATM,Delhi,7,8,17739.57,110,35,0,10,0,1,25009.18,500.0,0
TXN100960,AC10000357,AC10000320,5881.69,Transfer,Online,Hyderabad,20,3,18675.58,200,59,1,1,0,0,407743.87,401862.18,0
TXN100961,AC10000041,AC10000486,8854.86,Cash Deposit,Branch,Jaipur,22,4,22751.06,1779,41,0,13,0,1,267210.38,258355.52,0
TXN100962,AC10000228,AC10000021,4516.99,Cash Deposit,Online,Pune,12,10,6274.17,3286,38,0,7,0,1,53268.19,48751.2,0
TXN100963,AC10000192,AC10000200,20668.25,Online Payment,Online,Hyderabad,3,4,7746.28,1353,31,0,14,0,0,34956.69,14288.44,0
TXN100964,AC10000411,AC10000371,5505.43,Cash Withdrawal,ATM,Chennai,2,5,20416.87,1502,38,0,10,0,1,248314.8,242809.37,0
TXN100965,AC10000447,AC10000447,19533.76,Online Payment,ATM,Chennai,21,3,11812.91,718,40,0,11,0,0,339280.52,319746.76,0
TXN100966,AC10000145,AC10000341,24316.32,Transfer,Online,Pune,19,6,11537.59,1348,33,0,14,1,0,255603.98,231287.66,0
TXN100967,AC10000201,AC10000448,792.83,Transfer,Online,Pune,2,5,17610.3,233,42,0,11,0,0,142393.39,141600.56,0
TXN100968,AC10000417,AC10000248,29087.67,Transfer,ATM,Ahmedabad,21,2,22936.42,1941,36,1,13,0,0,392095.42,363007.75,0
TXN100969,AC10000212,AC10000276,21245.96,Transfer,Mobile Banking,Hyderabad,11,5,7620.16,1083,41,0,8,0,0,43644.73,22398.77,0
TXN100970,AC10000461,AC10000264,34579.11,Online Payment,Mobile Banking,Hyderabad,4,5,11217.79,365,36,2,13,0,0,98513.65,63934.54,1
TXN100971,AC10000220,AC10000058,4068.19,Online Payment,Online,Jaipur,5,4,11100.57,777,39,2,3,0,0,380486.35,376418.16,0
TXN100972,AC10000240,AC10000302,10183.8,Transfer,ATM,Pune,17,2,6393.1,2911,47,1,5,0,0,390653.99,380470.19,0
TXN100973,AC10000413,AC10000031,8457.38,Transfer,Online,Kolkata,19,6,14580.73,1616,46,0,2,0,0,254635.93,246178.55,0
TXN100974,AC10000397,AC10000498,5583.56,Transfer,ATM,Hyderabad,13,5,8452.68,876,38,0,1,0,0,55853.33,50269.77,0
TXN100975,AC10000046,AC10000249,34765.95,Online Payment,Mobile Banking,Jaipur,4,4,11959.52,1867,39,0,1,0,0,35265.95,500.0,0
TXN100976,AC10000035,AC10000093,18913.72,Transfer,ATM,Ahmedabad,10,7,18303.01,933,43,0,11,0,0,206693.13,187779.41,0
TXN100977,AC10000253,AC10000496,14677.83,Transfer,ATM,Ahmedabad,8,3,14288.97,1443,43,2,6,0,0,173257.14,158579.31,0
TXN100978,AC10000390,AC10000265,6490.9,Transfer,Online,Nagpur,16,5,6741.93,2264,41,0,8,0,0,322340.65,315849.75,0
TXN100979,AC10000082,AC10000271,62398.24,Transfer,Mobile Banking,Nagpur,11,6,13699.39,1171,38,1,1,0,0,291876.23,229477.99,0
TXN100980,AC10000371,AC10000094,5360.34,Online Payment,ATM,Bengaluru,0,2,13132.61,2179,47,0,9,0,0,194292.71,188932.37,0
TXN100981,AC10000256,AC10000154,6792.65,Transfer,ATM,Jaipur,0,1,8332.04,2338,35,0,8,0,0,365992.55,359199.9,0
TXN100982,AC10000197,AC10000394,4514.44,Transfer,ATM,Ahmedabad,3,7,6847.33,2411,36,0,3,0,0,185058.88,180544.44,0
TXN100983,AC10000303,AC10000285,998.06,Transfer,Online,Bengaluru,21,5,13263.24,2913,47,0,12,0,0,84189.64,83191.58,0
TXN100984,AC10000409,AC10000080,10317.52,Cash Deposit,Mobile Banking,Nagpur,17,5,4839.09,2700,52,2,6,1,1,120816.13,110498.61,1
TXN100985,AC10000450,AC10000292,14908.35,Cash Withdrawal,Online,Mumbai,16,5,5993.87,416,34,0,5,0,1,364776.41,349868.06,0
TXN100986,AC10000010,AC10000084,11856.94,Transfer,Branch,Hyderabad,11,2,5210.84,2877,31,2,6,0,0,373422.14,361565.2,0
TXN100987,AC10000312,AC10000365,24976.19,Transfer,ATM,Pune,19,3,5458.17,2805,30,1,7,0,0,353476.28,328500.09,0
TXN100988,AC10000286,AC10000374,1525.81,Online Payment,Online,Ahmedabad,23,6,8790.2,1168,47,0,6,0,0,15831.21,14305.4,0
TXN100989,AC10000242,AC10000037,19699.85,Transfer,Online,Chennai,21,6,23931.97,1525,38,1,3,0,0,425743.53,406043.68,0
TXN100990,AC10000251,AC10000342,18469.15,Cash Deposit,Branch,Nagpur,11,4,17936.26,315,36,0,1,0,1,206265.28,187796.13,0
TXN100991,AC10000365,AC10000327,14408.62,Transfer,Online,Hyderabad,4,7,24902.29,2217,50,0,8,0,0,438593.79,424185.17,0
TXN100992,AC10000005,AC10000407,7994.91,Transfer,Online,Jaipur,0,4,8067.9,630,51,1,4,1,0,189266.04,181271.13,0
TXN100993,AC10000119,AC10000425,20821.06,Cash Withdrawal,Online,Chennai,18,5,3247.04,3535,37,1,7,0,1,490552.74,469731.68,0
TXN100994,AC10000289,AC10000232,25352.53,Online Payment,Mobile Banking,Bengaluru,6,1,8138.65,495,39,0,5,0,0,280096.23,254743.7,0
TXN100995,AC10000374,AC10000093,21608.14,Cash Deposit,Mobile Banking,Chennai,14,2,24975.05,1658,40,0,13,0,1,101472.89,79864.75,0
TXN100996,AC10000065,AC10000336,6950.54,Transfer,Mobile Banking,Pune,13,3,9291.41,332,41,0,10,0,0,277744.54,270794.0,0
TXN100997,AC10000146,AC10000102,29458.01,Cash Deposit,ATM,Hyderabad,2,3,11830.97,1116,43,0,5,0,1,70074.24,40616.23,0
TXN100998,AC10000224,AC10000412,7660.11,Cash Deposit,ATM,Chennai,4,8,10437.22,3529,33,0,3,0,1,31177.09,23516.98,0
TXN100999,AC10000239,AC10000432,13552.72,Cash Deposit,Online,Jaipur,5,4,18882.05,1997,42,0,6,0,1,56636.63,43083.91,0
TXN101000,AC10000177,AC10000166,46503.63,Cash Withdrawal,Online,Bengaluru,10,4,20586.89,863,31,1,14,0,1,148501.45,101997.82,0
TXN101001,AC10000267,AC10000159,19321.17,Transfer,Mobile Banking,Mumbai,18,3,4384.06,317,39,0,6,0,0,184771.09,165449.92,0
TXN101002,AC10000341,AC10000014,9989.76,Cash Deposit,Mobile Banking,Delhi,21,7,2472.62,2427,38,0,11,0,1,336955.69,326965.93,0
TXN101003,AC10000282,AC10000373,6449.73,Cash Deposit,Mobile Banking,Ahmedabad,1,3,18367.25,3274,32,0,8,0,1,136265.13,129815.4,0
TXN101004,AC10000063,AC10000225,20182.74,Transfer,ATM,Pune,11,6,10450.78,2768,35,1,4,0,0,473779.56,453596.82,0
TXN101005,AC10000217,AC10000073,14480.5,Cash Withdrawal,Mobile Banking,Kolkata,22,3,18375.1,1618,42,0,6,0,1,77215.72,62735.22,0
TXN101006,AC10000342,AC10000249,26470.33,Transfer,Mobile Banking,Delhi,13,5,9999.76,1676,35,1,6,0,0,313897.88,287427.55,0
TXN101007,AC10000315,AC10000091,3849.2,Transfer,Online,Nagpur,8,6,16834.75,793,41,0,2,0,0,98810.34,94961.14,0
TXN101008,AC10000283,AC10000216,13381.0,Online Payment,Online,Ahmedabad,19,3,10989.84,2966,38,0,2,0,0,13881.0,500.0,0
TXN101009,AC10000177,AC10000461,13396.81,Transfer,ATM,Nagpur,15,4,7517.33,697,43,2,1,0,0,327631.62,314234.81,0
TXN101010,AC10000461,AC10000090,20747.7,Transfer,Online,Jaipur,16,2,9273.14,1910,43,0,10,0,0,145993.32,125245.62,0
TXN101011,AC10000417,AC10000029,24155.89,Cash Deposit,Mobile Banking,Kolkata,16,4,10755.39,1540,36,0,14,0,1,53168.24,29012.35,0
TXN101012,AC10000098,AC10000435,14822.6,Online Payment,Online,Nagpur,1,4,17853.71,1371,50,0,1,0,0,376532.24,361709.64,0
TXN101013,AC10000105,AC10000305,15536.77,Online Payment,ATM,Mumbai,9,3,10733.33,3642,41,2,10,0,0,298340.88,282804.11,0
TXN101014,AC10000099,AC10000427,13851.08,Cash Deposit,ATM,Delhi,10,4,5978.55,3034,35,0,8,0,1,17748.68,3897.6,0
TXN101015,AC10000385,AC10000476,2764.5,Transfer,ATM,Jaipur,2,1,35408.88,1177,42,1,11,0,0,25886.31,23121.81,0
TXN101016,AC10000405,AC10000220,14706.7,Online Payment,Online,Nagpur,1,3,14691.78,3493,35,0,14,0,0,18004.85,3298.15,0
TXN101017,AC10000496,AC10000328,22337.62,Cash Deposit,Mobile Banking,Kolkata,3,7,29065.87,715,35,1,1,0,1,51917.13,29579.51,0
TXN101018,AC10000311,AC10000215,2095.32,Transfer,Online,Bengaluru,7,2,5898.96,3132,42,1,11,0,0,405364.59,403269.27,0
TXN101019,AC10000006,AC10000221,15070.53,Online Payment,Mobile Banking,Hyderabad,18,4,10176.37,2399,37,0,2,0,0,150775.32,135704.79,0
TXN101020,AC10000476,AC10000389,23398.04,Transfer,Mobile Banking,Mumbai,19,5,13585.09,347,33,0,3,0,0,318774.24,295376.2,0
TXN101021,AC10000465,AC10000042,17469.37,Transfer,Online,Nagpur,17,4,18403.87,2863,38,0,9,0,0,17969.37,500.0,0
TXN101022,AC10000197,AC10000135,10255.85,Online Payment,Mobile Banking,Bengaluru,0,2,3518.61,3028,38,0,11,0,0,98075.5,87819.65,0
TXN101023,AC10000351,AC10000042,11368.33,Cash Deposit,ATM,Pune,23,4,3587.24,2674,35,0,5,0,1,397700.91,386332.58,0
TXN101024,AC10000133,AC10000164,2542.31,Transfer,Branch,Pune,22,1,7807.04,2498,47,0,2,0,0,362185.48,359643.17,0
TXN101025,AC10000358,AC10000361,9957.43,Transfer,Branch,Kolkata,1,5,17121.62,2675,38,0,3,0,0,224996.27,215038.84,0
TXN101026,AC10000259,AC10000283,4294.85,Cash Deposit,ATM,Hyderabad,7,3,7748.98,2235,42,1,13,0,1,410175.43,405880.58,0
TXN101027,AC10000437,AC10000058,7476.66,Transfer,Online,Jaipur,9,3,11049.45,3440,37,0,3,0,0,11618.85,4142.19,0
TXN101028,AC10000023,AC10000302,3209.33,Transfer,Mobile Banking,Kolkata,18,3,12411.34,2866,55,1,8,0,0,174820.31,171610.98,0
TXN101029,AC10000485,AC10000322,7579.95,Cash Deposit,ATM,Delhi,6,3,7004.09,363,36,0,3,0,1,61601.14,54021.19,0
TXN101030,AC10000053,AC10000025,6436.81,Online Payment,Online,Ahmedabad,16,6,31082.31,1706,51,1,11,0,0,443080.18,436643.37,0
TXN101031,AC10000165,AC10000073,6136.19,Cash Deposit,Branch,Delhi,2,4,7157.17,2688,36,3,1,0,1,437921.65,431785.46,0
TXN101032,AC10000202,AC10000373,3441.32,Cash Withdrawal,Branch,Kolkata,14,4,3134.85,304,40,1,3,0,1,21004.59,17563.27,0
TXN101033,AC10000458,AC10000411,23071.26,Cash Withdrawal,ATM,Hyderabad,3,3,6336.83,2081,35,0,6,0,1,379367.3,356296.04,0
TXN101034,AC10000083,AC10000129,23035.68,Cash Withdrawal,Online,Nagpur,16,3,6980.3,1291,39,3,7,0,1,168053.7,145018.02,0
TXN101035,AC10000145,AC10000087,16063.37,Transfer,ATM,Chennai,10,1,13433.86,1202,29,2,2,0,0,173846.63,157783.26,0
TXN101036,AC10000085,AC10000330,8612.96,Online Payment,Online,Pune,5,4,13890.1,1205,36,1,4,0,0,334448.25,325835.29,0
TXN101037,AC10000078,AC10000426,6771.18,Transfer,ATM,Hyderabad,16,5,17572.23,1159,49,1,7,0,0,202253.87,195482.69,0
TXN101038,AC10000457,AC10000436,6040.33,Transfer,Mobile Banking,Hyderabad,9,5,40712.83,586,48,0,6,1,0,347670.33,341630.0,0
TXN101039,AC10000366,AC10000153,5333.25,Transfer,Online,Kolkata,0,4,12223.35,2995,33,1,8,0,0,295774.32,290441.07,0
TXN101040,AC10000001,AC10000182,8555.56,Cash Withdrawal,Online,Pune,17,4,20776.75,1012,42,2,8,0,1,414857.65,406302.09,1
TXN101041,AC10000051,AC10000125,7764.83,Transfer,Mobile Banking,Hyderabad,13,2,8985.84,2638,44,0,11,0,0,59725.1,51960.27,0
TXN101042,AC10000173,AC10000067,2663.82,Transfer,Online,Pune,18,5,14485.07,589,47,0,3,0,0,285698.85,283035.03,0
TXN101043,AC10000205,AC10000006,73934.99,Cash Withdrawal,Online,Pune,17,4,9566.82,2862,35,0,13,0,1,74434.99,500.0,1
TXN101044,AC10000260,AC10000125,14950.1,Online Payment,Branch,Ahmedabad,23,4,10890.13,2481,31,1,14,0,0,89144.32,74194.22,0
TXN101045,AC10000446,AC10000314,5622.68,Cash Deposit,Mobile Banking,Hyderabad,21,5,13370.27,207,46,1,6,0,1,398869.99,393247.31,0
TXN101046,AC10000449,AC10000326,2791.52,Transfer,Mobile Banking,Jaipur,0,4,22747.16,3206,51,0,8,0,0,367888.79,365097.27,0
TXN101047,AC10000369,AC10000053,1198.65,Transfer,Mobile Banking,Hyderabad,21,4,11587.35,3227,43,0,10,0,0,81232.14,80033.49,0
TXN101048,AC10000488,AC10000066,19236.47,Cash Deposit,ATM,Ahmedabad,0,5,11566.58,3291,35,1,6,0,1,218041.91,198805.44,0
TXN101049,AC10000288,AC10000314,13091.01,Transfer,Mobile Banking,Bengaluru,8,2,14712.25,1452,39,0,13,0,0,290067.51,276976.5,0
TXN101050,AC10000034,AC10000082,7633.66,Cash Deposit,Online,Kolkata,13,2,21242.23,2088,41,0,1,0,1,174865.34,167231.68,0
TXN101051,AC10000348,AC10000087,10654.24,Transfer,Online,Mumbai,2,6,4805.1,66,39,0,1,0,0,174654.81,164000.57,0
TXN101052,AC10000095,AC10000002,13489.41,Online Payment,Online,Hyderabad,11,1,14061.62,2053,31,0,10,0,0,180978.25,167488.84,0
TXN101053,AC10000072,AC10000204,4794.61,Cash Deposit,Online,Delhi,16,7,5051.56,225,32,0,14,0,1,340113.82,335319.21,0
TXN101054,AC10000039,AC10000150,28946.48,Transfer,Online,Ahmedabad,16,3,28103.49,2967,32,2,12,0,0,76895.74,47949.26,0
TXN101055,AC10000154,AC10000293,11382.97,Online Payment,ATM,Chennai,1,5,14955.69,1347,54,1,4,0,0,237785.37,226402.4,0
TXN101056,AC10000250,AC10000404,14944.55,Transfer,ATM,Hyderabad,5,2,26633.97,622,50,0,4,0,0,348768.92,333824.37,0
TXN101057,AC10000162,AC10000103,8897.85,Transfer,Online,Bengaluru,0,9,4066.42,1498,43,0,14,0,0,363277.63,354379.78,0
TXN101058,AC10000438,AC10000024,13458.09,Online Payment,Branch,Mumbai,22,2,10752.46,474,42,0,7,0,0,96059.3,82601.21,0
TXN101059,AC10000118,AC10000368,19014.53,Transfer,Branch,Nagpur,11,8,21128.83,1402,42,0,13,0,0,69527.32,50512.79,0
TXN101060,AC10000259,AC10000212,4996.12,Transfer,Online,Nagpur,3,2,29892.14,2307,37,1,5,0,0,438287.02,433290.9,0
TXN101061,AC10000379,AC10000065,23157.09,Transfer,Online,Nagpur,22,1,15069.84,2860,40,0,9,0,0,181460.63,158303.54,0
TXN101062,AC10000306,AC10000449,18928.06,Transfer,Online,Nagpur,15,2,9087.94,2745,43,0,4,0,0,158565.72,139637.66,0
TXN101063,AC10000268,AC10000209,13302.43,Transfer,Online,Ahmedabad,19,6,10068.94,3188,45,0,5,0,0,380374.81,367072.38,0
TXN101064,AC10000449,AC10000251,20428.27,Cash Withdrawal,Mobile Banking,Hyderabad,10,3,6095.27,562,42,1,10,0,1,262199.59,241771.32,0
TXN101065,AC10000054,AC10000385,13409.43,Cash Deposit,Online,Jaipur,19,4,31053.57,2778,48,2,11,0,1,299364.8,285955.37,0
TXN101066,AC10000236,AC10000117,4714.78,Transfer,Online,Kolkata,19,5,18324.74,301,30,0,13,0,0,269901.48,265186.7,0
TXN101067,AC10000389,AC10000116,28575.71,Transfer,Online,Mumbai,9,6,10679.95,1352,44,0,6,0,0,348153.54,319577.83,0
TXN101068,AC10000478,AC10000237,8110.7,Online Payment,Mobile Banking,Mumbai,7,4,17089.52,3253,46,0,3,0,0,51414.91,43304.21,0
TXN101069,AC10000222,AC10000478,56106.32,Online Payment,Online,Kolkata,1,3,11168.67,1811,38,0,13,0,0,251944.95,195838.63,0
TXN101070,AC10000251,AC10000105,8187.37,Cash Deposit,Branch,Kolkata,7,3,9865.4,3644,36,0,14,0,1,185213.68,177026.31,0
TXN101071,AC10000313,AC10000495,16901.08,Online Payment,Online,Jaipur,0,3,7344.02,3327,42,0,5,0,0,128955.55,112054.47,0
TXN101072,AC10000401,AC10000259,32135.05,Cash Withdrawal,Mobile Banking,Delhi,22,5,7428.02,370,44,0,7,0,1,32635.05,500.0,0
TXN101073,AC10000112,AC10000046,7453.77,Transfer,Mobile Banking,Kolkata,6,3,15368.97,3114,39,0,12,0,0,423690.28,416236.51,0
TXN101074,AC10000255,AC10000311,4169.81,Transfer,ATM,Delhi,21,6,23707.85,1168,35,0,3,0,0,212025.06,207855.25,0
TXN101075,AC10000303,AC10000331,6336.58,Transfer,Mobile Banking,Nagpur,13,5,9643.12,291,31,0,7,0,0,475569.24,469232.66,0
TXN101076,AC10000407,AC10000216,12648.31,Online Payment,Branch,Nagpur,3,3,7167.54,755,38,0,6,0,0,181723.01,169074.7,0
TXN101077,AC10000207,AC10000470,24148.44,Cash Withdrawal,Mobile Banking,Delhi,20,1,22286.99,620,40,0,10,0,1,390171.56,366023.12,0
TXN101078,AC10000229,AC10000448,10022.57,Cash Withdrawal,Mobile Banking,Hyderabad,16,7,12632.61,1096,33,1,2,1,1,181008.91,170986.34,0
TXN101079,AC10000341,AC10000492,7666.61,Transfer,Online,Jaipur,1,9,2812.1,111,31,0,8,0,0,418671.04,411004.43,0
TXN101080,AC10000398,AC10000301,17824.15,Cash Deposit,ATM,Jaipur,22,4,7587.36,508,43,0,2,0,1,373574.78,355750.63,0
TXN101081,AC10000066,AC10000410,2051.33,Cash Withdrawal,Mobile Banking,Nagpur,1,3,16272.48,464,49,3,2,0,1,24661.37,22610.04,0
TXN101082,AC10000075,AC10000333,25515.36,Online Payment,Online,Mumbai,7,3,7182.02,2152,42,0,10,0,0,261885.2,236369.84,0
TXN101083,AC10000435,AC10000449,6054.07,Transfer,Mobile Banking,Kolkata,6,3,12405.98,2502,40,1,9,0,0,81224.0,75169.93,0
TXN101084,AC10000103,AC10000024,7978.68,Cash Withdrawal,ATM,Nagpur,7,2,5344.93,2166,50,1,4,0,1,400137.78,392159.1,0
TXN101085,AC10000422,AC10000458,21618.55,Transfer,ATM,Nagpur,19,1,9184.03,3311,36,0,2,0,0,456435.88,434817.33,0
TXN101086,AC10000192,AC10000035,4612.73,Cash Withdrawal,Branch,Bengaluru,16,5,5920.49,2752,30,0,6,0,1,149482.56,144869.83,0
TXN101087,AC10000252,AC10000024,2751.98,Cash Deposit,Mobile Banking,Nagpur,22,4,5388.77,1158,38,1,13,1,1,261568.46,258816.48,0
TXN101088,AC10000226,AC10000028,18759.07,Transfer,ATM,Nagpur,16,3,7328.64,3145,42,0,11,0,0,339757.38,320998.31,0
TXN101089,AC10000294,AC10000484,3517.57,Cash Withdrawal,Online,Mumbai,6,8,21160.13,2091,53,1,11,0,1,435747.58,432230.01,0
TXN101090,AC10000306,AC10000464,13394.27,Transfer,Branch,Delhi,4,8,15735.46,2570,44,0,7,0,0,224405.29,211011.02,0
TXN101091,AC10000098,AC10000488,7021.43,Online Payment,Mobile Banking,Chennai,14,1,45540.02,3541,34,2,4,0,0,461020.58,453999.15,0
TXN101092,AC10000338,AC10000016,6718.25,Transfer,Branch,Nagpur,1,5,8136.51,2801,37,0,2,0,0,421976.6,415258.35,0
TXN101093,AC10000286,AC10000059,20720.4,Cash Withdrawal,Online,Delhi,10,3,23274.98,2903,43,2,6,1,1,390972.76,370252.36,1
TXN101094,AC10000335,AC10000465,15089.35,Online Payment,Online,Delhi,16,3,40154.82,2504,38,0,1,0,0,76509.03,61419.68,0
TXN101095,AC10000347,AC10000243,2861.62,Transfer,Mobile Banking,Pune,23,6,24818.27,1496,34,1,14,1,0,275976.73,273115.11,0
TXN101096,AC10000435,AC10000438,6911.79,Cash Deposit,Online,Bengaluru,12,2,25106.22,212,37,2,8,0,1,354683.86,347772.07,0
TXN101097,AC10000447,AC10000207,21449.92,Cash Deposit,ATM,Ahmedabad,3,3,12980.22,322,42,0,9,0,1,21949.92,500.0,0
